ax,ay,az,gx,gy,gz
-3.401,-10.733,1.415,-2.808,-0.557,-0.265
-2.803,-6.523,0.36,-2.574,0.293,1.178
-2.785,0.207,-1.617,-2.232,0.695,2.747
-3.05,4.044,-3.606,-1.654,1.729,3.385
-0.632,5.908,-5.402,-1.242,2.13,2.93
0.727,7.343,-7.685,-0.849,1.75,2.121
1.746,7.055,-9.19,-0.504,1.282,0.907
2.408,4.453,-10.011,-0.214,0.932,-0.612
3.462,4.146,-10.559,-0.077,-0.135,-1.619
1.428,5.047,-10.552,0.244,-0.879,-1.912
0.27,4.812,-9.619,0.514,-1.114,-2.108
-1.144,4.188,-8.54,0.832,-1.491,-2.205
-2.148,2.705,-7.436,1.149,-1.747,-2.014
-3.288,0.366,-5.851,1.505,-1.658,-1.57
-3.746,-2.324,-4.029,1.832,-1.321,-0.876
