ax,ay,az,gx,gy,gz
-2.819,-14.846,3.015,-2.462,-0.964,-1.591
-3.587,-12.317,2.913,-2.623,-0.729,-0.836
-3.266,-7.388,2.13,-2.647,0.042,0.443
-3.568,0.761,-0.584,-2.5,0.693,1.93
-1.115,4.675,-2.586,-2.119,1.493,2.621
-0.479,7.593,-6.201,-1.726,1.081,2.512
0.428,9.266,-8.929,-1.29,1.511,1.876
1.592,8.36,-10.926,-0.833,0.913,0.711
2.221,4.821,-11.017,-0.404,0.203,-0.813
0.218,5.622,-11.574,-0.137,-0.74,-1.764
-0.468,6.459,-10.336,0.166,-0.378,-2.182
-1.501,6.278,-9.343,0.483,-1.333,-2.389
-3.117,5.284,-7.745,0.922,-1.543,-2.29
-4.022,3.148,-6.247,1.441,-1.602,-1.776
-4.851,-0.122,-4.502,2.062,-1.302,-0.904
