ax,ay,az,gx,gy,gz
1.192,-19.667,3.197,-1.021,-1.413,-1.273
-0.589,-21.783,3.669,-2.392,-0.167,-0.453
-5.566,-10.056,7.956,-4.097,1.633,0.901
-3.987,3.549,9.156,-4.618,3.595,1.735
-0.038,16.595,12.946,-4.098,2.204,2.397
-2.449,24.635,15.665,-2.08,1.089,1.105
-5.302,23.805,15.655,0.161,-1.282,-0.074
-1.893,6.778,8.582,2.608,-2.165,-1.152
-4.226,-8.353,6.581,3.994,-2.778,-1.394
-7.754,-18.06,2.605,4.045,-0.552,-1.314
-4.006,-21.515,-1.1,2.756,0.918,0.189
1.468,-18.837,-1.361,1.965,2.272,0.536
3.261,-13.403,1.598,1.252,1.231,0.34
3.137,-10.272,2.286,0.342,-0.475,-0.176
1.888,-10.485,1.567,-0.068,-1.591,-0.759
