ax,ay,az,gx,gy,gz
1.363,-15.099,-4.189,-1.192,1.13,-1.0
1.281,-15.891,-3.506,-1.569,1.059,-1.118
0.809,-14.671,-2.732,-2.118,1.409,-0.673
1.78,-9.199,-0.801,-3.246,2.257,0.658
3.592,1.619,-0.71,-3.279,1.919,1.657
4.101,6.36,-1.378,-2.962,-0.212,2.021
1.63,9.937,-3.511,-2.424,-0.821,1.252
2.466,14.873,-4.25,-1.637,-0.296,0.334
3.222,13.916,-5.812,0.07,-1.479,-1.389
0.453,7.46,-6.69,0.545,-2.623,-2.62
-2.871,6.071,-7.914,0.753,-1.292,-2.996
-1.136,4.183,-7.485,1.047,-0.959,-2.428
-2.056,-1.197,-8.142,1.461,-2.082,-2.145
-3.824,-4.36,-8.326,1.586,-2.067,-1.721
-3.576,-6.667,-7.783,1.861,-0.891,-1.12
