ax,ay,az,gx,gy,gz
-2.222,-16.066,0.357,-2.106,0.83,-1.611
-1.341,-16.977,-0.145,-2.51,0.856,-1.593
-0.402,-16.011,-0.403,-2.514,1.84,-0.473
2.027,-10.822,0.37,-3.179,3.447,1.62
4.349,2.88,1.33,-2.755,1.889,2.36
2.766,6.737,-0.773,-1.968,1.107,2.317
0.7,17.337,-0.871,-1.107,1.031,1.297
2.313,18.199,-1.358,-0.642,-1.797,-0.263
-3.37,12.543,-0.365,0.548,-5.289,-2.354
-8.266,-0.488,-1.607,1.132,-3.958,-2.565
-8.024,-4.056,0.339,1.624,-2.655,-1.752
-6.331,-14.655,1.03,1.74,-2.643,-0.571
-8.877,-16.308,1.957,1.767,-0.68,0.075
-5.298,-14.312,0.485,1.808,1.275,0.392
-3.51,-13.003,1.064,1.485,1.177,0.28
