ax,ay,az,gx,gy,gz
-0.695,-21.258,8.178,-1.975,-1.216,-1.46
-5.291,-24.701,13.31,-3.484,-1.811,-2.178
-8.143,-23.423,18.921,-5.033,-0.063,-1.682
-6.058,-4.539,21.41,-6.44,1.663,0.133
-0.125,11.053,27.278,-5.874,0.163,0.613
-2.379,23.389,22.936,-3.986,-0.395,-0.119
-2.073,27.201,16.935,-1.459,-1.744,0.316
-0.64,23.96,13.595,1.674,-3.646,0.139
-5.193,3.785,10.95,4.574,-5.485,-1.517
-12.905,-9.048,4.204,5.312,-2.37,-1.432
-9.374,-15.095,4.255,4.911,-0.244,0.132
-5.064,-16.612,5.602,4.291,1.387,0.367
-3.897,-15.092,2.899,3.063,1.614,0.176
-2.047,-12.387,2.165,1.792,1.802,0.269
-1.695,-10.411,0.806,0.952,0.58,0.302
