ax,ay,az,gx,gy,gz
-0.781,-21.302,3.174,-1.285,-2.1,-1.02
-3.107,-20.408,6.112,-2.971,-0.091,0.202
-5.016,-4.116,9.896,-4.647,2.173,1.061
1.242,5.711,11.339,-4.093,2.714,2.815
2.85,17.992,13.92,-3.372,1.793,2.607
0.77,22.557,14.698,-1.267,-0.419,1.519
-0.732,19.561,12.304,1.632,-2.574,0.234
0.152,-1.75,7.883,4.075,-3.263,-0.208
-6.178,-8.922,4.562,4.052,-2.342,-1.424
-6.508,-16.51,1.746,4.071,-0.425,-1.017
-1.341,-17.886,0.346,2.857,1.266,-0.349
2.153,-15.912,-0.727,1.688,1.673,0.001
2.219,-10.559,-0.852,0.967,0.426,-0.046
1.703,-8.944,0.321,0.327,-0.241,-0.116
1.665,-9.866,0.546,-0.0,-0.848,-0.433
