ax,ay,az,gx,gy,gz
1.012,-15.371,-6.53,-1.187,1.768,-0.088
2.056,-14.917,-5.753,-1.804,2.177,0.494
3.238,-8.673,-3.165,-3.062,2.943,1.806
4.92,0.864,-2.19,-3.126,2.595,2.575
4.853,4.995,-1.933,-2.825,0.634,2.817
2.384,9.432,-3.631,-2.311,-0.22,2.1
2.147,13.148,-4.549,-1.335,-0.508,0.86
1.181,10.741,-6.721,0.468,-2.025,-1.156
-1.969,5.297,-6.628,1.11,-2.644,-2.507
-3.668,4.259,-7.057,1.358,-1.521,-2.96
-2.905,1.181,-6.863,1.503,-1.377,-2.709
-3.764,-3.139,-7.444,1.479,-1.718,-2.524
-3.866,-5.866,-8.115,1.296,-0.964,-2.152
-1.571,-8.265,-8.369,1.156,-0.125,-1.617
0.113,-9.249,-7.738,0.998,0.026,-1.209
