ax,ay,az,gx,gy,gz
1.28,-13.906,-4.733,-1.693,1.757,-0.281
0.813,-12.506,-3.806,-2.191,2.22,0.285
1.327,-7.138,-2.891,-2.932,2.494,1.281
2.784,3.614,-2.619,-3.153,2.481,2.268
3.966,8.061,-3.134,-2.732,0.937,2.703
3.269,10.672,-4.803,-2.058,-0.37,2.012
3.278,13.672,-5.466,-1.266,-0.087,1.068
4.469,13.772,-5.915,0.117,-0.382,-0.278
3.518,7.253,-6.255,1.093,-1.603,-1.609
0.813,6.057,-6.733,1.434,-1.506,-2.478
0.311,5.052,-6.209,1.554,-0.929,-2.253
-0.113,1.634,-6.501,1.801,-1.919,-2.064
-2.078,-2.735,-6.634,1.875,-2.509,-1.816
-2.896,-5.936,-6.763,1.915,-2.116,-1.384
-1.7,-8.582,-6.198,1.898,-1.291,-0.853
