ax,ay,az,gx,gy,gz
-2.977,-14.561,-0.216,-2.307,1.813,-1.42
-1.344,-15.275,-0.698,-2.511,2.102,-1.461
-0.032,-14.671,-0.741,-2.499,2.731,-0.561
1.629,-10.188,-0.787,-2.932,3.747,1.28
5.686,6.59,-0.312,-2.691,2.43,2.612
4.537,8.34,-3.016,-2.313,0.213,2.598
0.316,17.889,-4.32,-1.798,-0.325,1.314
0.7,21.468,-5.563,-1.02,-1.596,0.158
-1.612,17.583,-4.578,0.248,-4.75,-1.817
-9.573,2.157,-4.104,0.887,-4.3,-2.878
-9.989,0.183,-0.122,1.463,-2.25,-2.284
-6.835,-9.807,2.828,1.746,-2.136,-0.692
-8.735,-13.998,4.471,1.631,-1.486,-0.259
-7.032,-14.15,4.223,1.498,0.672,0.172
-3.767,-14.232,3.607,1.36,0.99,0.284
