ax,ay,az,gx,gy,gz
-3.59,-11.058,1.357,-2.512,-0.948,-0.99
-4.082,-8.34,0.612,-2.531,-0.538,-0.025
-4.166,-3.587,-0.857,-2.403,0.539,1.35
-3.944,3.497,-4.131,-2.103,1.296,2.502
-1.06,6.094,-5.896,-1.695,1.878,2.728
0.046,8.186,-8.485,-1.232,1.438,2.183
2.434,9.315,-10.323,-0.746,1.762,1.406
3.607,8.587,-11.235,-0.281,0.578,0.007
3.87,6.173,-10.044,0.065,-0.251,-1.504
0.825,7.195,-9.981,0.345,-1.133,-2.271
-0.266,6.89,-8.324,0.594,-1.133,-2.386
-2.859,5.786,-7.162,1.021,-1.73,-2.308
-4.059,2.777,-5.771,1.487,-1.197,-1.657
-5.026,-1.383,-3.917,2.093,-0.926,-0.55
-5.822,-5.551,-2.19,2.583,-0.172,0.621
