ax,ay,az,gx,gy,gz
-4.13,-10.734,1.919,-2.488,-1.792,-1.19
-3.833,-6.812,0.4,-2.255,-0.903,0.27
-3.466,0.116,-1.829,-2.06,-0.552,2.106
-4.331,5.315,-4.369,-1.608,0.763,3.104
-1.62,7.612,-7.047,-1.303,1.104,3.033
-1.146,9.545,-9.58,-1.009,1.165,2.377
-0.162,10.207,-11.127,-0.657,1.102,1.015
0.397,7.814,-11.629,-0.247,1.045,-0.857
1.5,6.465,-11.027,-0.149,-0.12,-2.07
-0.884,6.805,-9.712,0.089,-0.578,-2.468
-1.641,5.86,-8.15,0.3,-0.99,-2.48
-2.975,3.926,-6.714,0.695,-1.232,-2.035
-3.786,1.107,-5.091,1.333,-1.324,-1.19
-4.909,-2.167,-3.713,2.102,-1.16,-0.231
-5.983,-5.312,-2.124,2.898,-0.567,0.656
