ax,ay,az,gx,gy,gz
2.125,-13.621,1.748,-0.198,-0.525,-0.674
6.342,-21.327,5.284,-0.899,-0.96,-0.995
2.705,-24.167,7.136,-2.443,-0.091,-0.283
3.209,-6.612,10.469,-4.108,1.738,0.773
6.223,4.28,12.547,-3.295,2.293,1.418
3.006,13.345,12.723,-1.7,0.798,0.949
-3.591,24.596,7.799,-0.608,0.127,0.339
-1.431,28.064,5.881,1.46,-1.524,-0.717
-3.103,9.061,1.04,3.818,-2.99,-1.401
-5.372,-4.158,-1.661,3.805,-2.796,-1.494
-2.868,-11.148,-3.435,2.805,-0.81,-0.573
-0.306,-14.933,-1.83,2.611,0.498,0.326
0.422,-15.59,-1.86,2.308,1.202,0.751
0.937,-14.218,-0.413,1.726,0.977,0.615
-1.087,-11.359,-0.191,1.009,0.435,0.352
