ax,ay,az,gx,gy,gz
-4.416,-15.378,3.382,-2.722,-1.12,-2.047
-5.311,-14.813,3.043,-2.957,-0.748,-1.451
-4.749,-12.335,2.49,-3.11,0.099,-0.356
-4.546,-5.387,1.042,-2.94,0.845,1.183
-4.481,2.065,-1.199,-2.337,1.969,2.43
-1.078,5.721,-2.702,-1.908,1.936,2.533
0.175,8.952,-4.938,-1.399,0.845,1.715
0.246,11.056,-6.743,-0.907,0.556,0.33
0.829,8.932,-7.94,-0.526,-0.01,-1.432
1.459,5.575,-8.095,-0.462,-1.382,-2.774
-2.855,5.486,-9.147,-0.138,-1.876,-3.085
-2.967,3.449,-8.25,0.194,-1.013,-2.572
-3.744,0.808,-7.512,0.778,-1.596,-1.787
-4.844,-2.454,-6.016,1.342,-1.394,-0.774
-5.894,-4.976,-4.813,1.967,-0.66,0.251
