ax,ay,az,gx,gy,gz
-5.475,-11.482,3.196,-3.058,-1.788,-1.475
-5.03,-8.673,2.008,-2.963,-0.878,-0.302
-4.314,-2.48,-0.632,-2.691,-0.461,1.315
-3.918,3.796,-2.959,-2.16,0.469,2.696
-3.062,6.337,-5.46,-1.628,0.445,2.837
-1.999,8.357,-7.582,-1.187,0.995,2.414
-0.9,9.374,-9.387,-0.672,0.707,1.436
-0.495,7.133,-9.502,-0.267,0.627,-0.134
-0.189,4.949,-9.9,0.007,-0.02,-1.671
-0.508,5.424,-9.178,0.306,0.033,-2.137
-1.358,4.798,-8.434,0.643,-0.714,-2.233
-2.893,3.378,-7.124,1.007,-1.12,-2.072
-3.753,1.049,-6.06,1.486,-1.139,-1.615
-4.697,-1.982,-4.195,2.039,-0.995,-0.993
-5.269,-4.618,-2.442,2.656,-0.547,-0.24
