ax,ay,az,gx,gy,gz
-6.814,-12.396,2.748,-2.808,-1.077,-1.77
-6.42,-9.474,1.418,-2.596,-0.414,-0.635
-4.754,-3.452,-0.685,-2.353,0.369,1.074
-4.209,4.04,-3.697,-1.795,0.682,2.662
-2.848,6.535,-6.161,-1.207,1.717,3.173
-1.007,8.499,-7.734,-0.8,1.594,2.766
-0.423,9.511,-8.882,-0.478,0.981,1.609
-1.34,8.401,-9.406,-0.124,0.571,-0.275
-0.148,5.098,-8.584,0.059,0.409,-1.988
-0.757,5.165,-7.471,0.145,-1.329,-2.76
-2.993,4.065,-6.648,0.287,-2.013,-2.854
-4.154,2.175,-5.588,0.558,-1.775,-2.623
-4.076,-0.798,-4.636,1.046,-1.869,-1.932
-5.193,-3.651,-3.582,1.564,-1.525,-1.026
-5.886,-6.028,-2.778,2.206,-0.494,-0.021
