ax,ay,az,gx,gy,gz
-2.384,-14.005,-1.036,-1.442,0.672,-1.504
-0.23,-16.47,-0.616,-1.93,0.844,-1.662
0.679,-17.077,-0.922,-2.064,0.942,-1.147
1.643,-14.577,0.443,-2.307,1.973,0.668
7.693,4.094,1.543,-3.515,2.438,2.79
6.765,7.848,1.238,-2.551,0.49,3.015
2.089,16.623,-0.415,-1.957,-0.896,1.566
2.399,21.362,-1.269,-1.437,-0.883,1.135
2.033,18.967,-1.745,-0.586,-3.819,-0.769
-8.407,1.155,-2.095,1.396,-5.616,-2.762
-9.421,-1.818,-1.647,1.527,-3.297,-2.455
-5.692,-9.485,0.568,1.915,-1.742,-0.37
-7.76,-14.252,2.399,2.031,-1.888,-0.131
-8.392,-13.845,1.966,1.915,0.206,0.248
-5.02,-13.754,1.731,1.688,1.459,0.401
