ax,ay,az,gx,gy,gz
0.307,-13.91,-5.503,-1.244,1.509,-0.71
0.429,-13.376,-4.268,-1.756,1.891,-0.442
1.464,-9.955,-2.512,-2.669,2.435,0.551
3.992,2.662,-1.473,-3.337,2.487,1.625
6.273,8.032,-1.754,-3.077,0.991,2.285
4.802,11.022,-3.054,-2.405,-0.777,1.808
4.441,14.706,-3.91,-1.6,-0.689,1.017
5.242,15.533,-5.056,-0.155,-1.179,-0.274
3.598,6.351,-5.927,1.065,-2.291,-1.496
-0.616,4.314,-6.725,1.364,-2.112,-2.309
-0.759,3.455,-6.592,1.353,-0.616,-1.967
-0.593,0.323,-6.676,1.513,-1.309,-1.673
-2.219,-3.229,-6.826,1.488,-1.962,-1.438
-3.193,-5.201,-6.612,1.518,-1.589,-1.028
-1.636,-7.342,-5.977,1.496,-0.974,-0.504
