ax,ay,az,gx,gy,gz
0.813,-14.555,-6.899,-1.135,1.518,-0.01
1.544,-13.926,-5.927,-1.712,1.971,0.486
2.488,-9.893,-3.886,-2.605,2.498,1.638
4.617,2.001,-1.934,-3.193,2.457,2.771
3.68,6.6,-2.439,-2.885,1.025,3.281
2.837,9.706,-3.748,-2.389,0.934,2.643
4.012,13.028,-4.628,-1.453,0.609,1.532
3.969,13.528,-5.802,-0.134,-0.543,-0.237
1.429,6.289,-7.452,0.952,-1.385,-1.865
1.303,5.286,-7.653,1.285,-0.899,-2.899
1.121,4.692,-7.27,1.54,-1.52,-2.863
-0.671,1.469,-7.514,1.516,-2.086,-2.637
-1.713,-2.296,-7.955,1.461,-2.006,-2.275
-2.047,-5.041,-7.935,1.463,-1.675,-1.809
-1.375,-7.567,-7.514,1.369,-1.385,-1.353
