ax,ay,az,gx,gy,gz
0.776,-18.226,2.333,0.622,-1.846,-1.44
0.233,-22.884,4.083,-0.184,-1.443,-1.537
-1.47,-22.589,6.266,-2.197,0.264,-0.402
-2.656,-3.504,5.789,-4.067,2.301,0.332
5.089,6.602,8.896,-3.65,2.195,1.109
0.721,13.98,5.546,-2.928,1.085,0.948
0.396,21.791,1.954,-2.232,0.175,0.713
0.441,22.028,-0.919,-0.165,-2.205,-0.123
-0.583,4.038,-1.467,2.214,-4.039,-0.063
-9.221,-5.097,-5.375,2.441,-3.167,0.125
-5.396,-10.218,-2.892,2.701,-1.656,0.828
-4.227,-14.514,-0.753,2.902,-0.839,1.128
-3.279,-15.203,-0.171,2.838,-0.157,0.802
-1.515,-15.428,0.379,2.272,-0.172,0.143
-0.83,-15.215,0.549,1.537,-0.454,-0.649
