ax,ay,az,gx,gy,gz
-6.203,-15.188,3.501,-2.66,-0.787,-2.168
-6.588,-13.248,2.586,-2.752,-0.49,-1.556
-6.056,-8.889,1.407,-2.593,0.16,-0.171
-4.538,0.994,-1.436,-2.38,0.445,1.631
-4.043,5.101,-3.882,-1.896,0.74,2.751
-1.947,8.165,-5.919,-1.397,1.567,2.409
0.5,10.139,-7.29,-0.942,1.258,1.516
0.661,9.793,-8.301,-0.699,0.464,-0.081
-0.107,4.523,-7.974,-0.416,0.227,-1.913
0.198,4.497,-7.714,-0.287,-0.162,-2.979
-1.257,3.849,-7.556,-0.183,-1.207,-2.63
-3.594,2.003,-6.792,-0.053,-1.542,-2.064
-4.398,-0.211,-6.142,0.277,-1.332,-1.173
-5.622,-2.91,-5.239,0.876,-1.443,-0.244
-6.533,-5.574,-4.076,1.53,-1.212,0.684
