ax,ay,az,gx,gy,gz
-4.137,-11.11,0.908,-2.391,-0.62,-1.031
-3.543,-9.131,0.179,-2.364,-0.259,-0.288
-3.403,-5.345,-1.253,-2.244,0.202,0.844
-3.203,0.956,-3.347,-1.99,0.759,2.126
-1.668,4.149,-5.202,-1.623,1.462,2.641
-0.104,6.246,-7.462,-1.292,1.015,2.476
-0.087,7.876,-9.516,-0.889,1.034,1.878
1.085,7.483,-10.593,-0.537,0.739,0.73
1.189,4.677,-10.869,-0.237,0.21,-0.805
0.603,4.76,-10.861,-0.014,-0.469,-1.735
-0.773,5.521,-9.949,0.259,-0.5,-2.167
-1.378,5.347,-8.872,0.496,-0.997,-2.315
-2.981,4.56,-7.872,0.85,-1.204,-2.181
-3.517,2.677,-6.883,1.259,-1.265,-1.692
-4.659,0.114,-5.52,1.759,-1.053,-0.98
