ax,ay,az,gx,gy,gz
1.735,-20.541,3.649,-0.575,-1.492,-1.918
-1.198,-23.334,3.768,-1.82,-1.97,-2.055
-3.491,-22.767,5.185,-3.448,-0.097,-1.063
-7.659,-5.098,9.321,-5.138,1.841,0.494
0.76,9.209,13.206,-4.614,2.151,2.096
2.446,21.921,14.339,-3.4,1.216,1.822
-1.237,27.828,13.124,-1.558,-0.245,1.309
-1.904,25.754,11.441,0.67,-1.756,0.46
0.969,6.487,6.259,3.46,-3.006,-0.485
-8.106,-4.789,1.799,3.889,-1.921,-1.119
-8.851,-14.379,-0.53,3.911,0.325,0.015
-2.424,-18.413,0.388,3.373,2.194,0.809
0.57,-17.043,0.546,2.704,1.824,0.848
1.691,-14.253,1.387,1.613,1.093,0.488
1.484,-11.686,0.939,0.631,-0.198,0.037
