ax,ay,az,gx,gy,gz
-0.882,-13.179,-0.502,0.327,-0.728,-0.746
-0.437,-16.519,1.024,0.074,-1.296,-1.32
0.634,-22.804,3.402,-0.644,-1.307,-1.878
-1.285,-24.416,9.002,-2.422,0.667,-1.42
-1.035,-6.824,7.645,-4.223,2.519,-1.022
3.358,3.065,12.594,-3.45,1.243,-0.425
0.783,14.918,9.37,-2.964,0.266,-0.313
-2.667,25.956,5.744,-1.624,-1.405,-0.173
-2.976,26.527,1.561,0.945,-4.548,-0.631
-3.451,6.222,2.438,3.62,-6.182,-0.661
-8.2,-4.535,-2.293,3.423,-3.344,-0.502
-6.463,-12.865,-0.64,3.363,-1.504,0.359
-3.628,-18.672,0.695,2.932,0.517,1.079
-0.963,-17.928,-0.783,2.207,1.782,1.141
0.334,-15.256,-0.166,1.261,1.522,0.678
