ax,ay,az,gx,gy,gz
-2.765,-15.069,-0.127,-1.899,1.043,-1.687
-1.27,-17.037,-0.211,-2.055,1.24,-1.783
0.207,-16.981,0.184,-2.043,1.946,-0.831
2.263,-10.994,-0.055,-2.696,3.556,1.257
3.49,2.814,-0.025,-2.081,3.482,2.446
4.276,5.73,-2.712,-1.598,2.594,2.454
0.818,15.766,-4.003,-0.833,1.623,1.355
1.141,17.797,-5.917,-0.332,-0.339,0.434
-2.909,12.968,-3.768,0.929,-3.831,-1.822
-6.58,0.152,-3.025,1.051,-4.554,-2.652
-9.15,-1.662,-0.507,1.476,-4.213,-2.196
-6.744,-10.824,1.034,1.547,-3.108,-0.694
-8.378,-13.41,2.875,1.75,-1.838,-0.38
-6.688,-13.87,1.737,1.832,0.069,0.175
-4.633,-13.371,1.617,1.69,0.73,0.316
