ax,ay,az,gx,gy,gz
-3.685,-11.781,-0.237,-2.408,-1.183,-1.754
-2.994,-10.972,-1.2,-2.336,-0.721,-0.862
-2.616,-8.402,-2.751,-2.182,-0.512,0.592
-3.894,-1.179,-4.408,-1.743,0.242,2.438
-3.601,4.673,-5.005,-1.195,1.23,3.567
-2.591,6.941,-5.647,-0.872,1.067,3.216
-1.821,9.929,-7.589,-0.48,1.459,2.424
0.212,10.619,-8.414,-0.099,1.62,1.169
2.204,7.216,-8.696,0.008,0.815,-0.712
1.505,5.088,-9.52,0.02,-0.384,-2.184
0.518,5.81,-9.276,0.17,-0.391,-2.388
-0.715,4.966,-8.144,0.378,-1.364,-2.463
-3.138,3.757,-6.991,0.626,-1.641,-2.358
-4.314,1.462,-6.16,1.05,-1.4,-1.853
-4.819,-1.511,-4.829,1.59,-0.934,-1.094
