ax,ay,az,gx,gy,gz
1.024,-14.411,-5.042,-1.458,1.577,0.135
1.108,-14.333,-4.667,-1.878,1.972,0.573
1.155,-10.838,-3.516,-2.636,2.372,1.517
2.839,2.222,-2.355,-2.999,2.617,2.352
4.664,5.802,-1.399,-2.622,1.07,2.626
3.326,9.506,-2.137,-2.099,-0.802,1.822
2.87,13.407,-3.02,-1.384,-0.566,0.979
4.046,14.069,-4.369,-0.11,-0.951,-0.35
2.185,4.972,-5.789,0.802,-2.279,-1.743
-1.483,4.862,-7.229,1.004,-1.949,-2.494
-1.939,3.514,-7.186,1.054,-0.593,-2.086
-1.945,0.234,-7.35,1.173,-1.44,-1.943
-4.077,-2.949,-7.775,1.151,-2.121,-1.863
-4.176,-5.949,-8.214,1.122,-1.489,-1.484
-2.688,-7.948,-8.113,1.193,-0.73,-1.01
