ax,ay,az,gx,gy,gz
-4.101,-15.637,4.773,-2.732,-1.71,-1.959
-5.322,-13.137,3.94,-2.838,-1.256,-1.064
-5.352,-8.716,2.55,-2.794,-0.583,0.42
-5.595,1.122,-1.18,-2.455,0.177,2.218
-4.588,4.981,-3.735,-1.779,1.781,3.151
-1.354,8.051,-5.787,-1.309,1.812,2.772
-0.045,9.821,-7.921,-0.896,1.421,1.977
0.614,9.664,-9.235,-0.435,1.265,0.517
2.167,4.581,-8.437,-0.051,0.633,-1.375
1.174,5.15,-9.056,0.109,-1.152,-2.557
-1.417,4.329,-9.063,0.35,-1.038,-2.544
-2.131,3.18,-7.8,0.658,-1.046,-2.508
-3.099,1.321,-6.816,0.96,-1.373,-2.177
-4.328,-1.444,-5.524,1.318,-1.126,-1.508
-3.995,-4.304,-4.026,1.664,-0.619,-0.578
