ax,ay,az,gx,gy,gz
1.705,-18.266,4.038,-1.157,-0.919,-1.13
0.36,-22.609,6.528,-2.153,-0.991,-1.321
0.753,-21.985,10.374,-3.692,0.843,-0.2
3.649,-3.171,9.284,-4.973,1.239,1.012
4.02,5.188,5.471,-4.974,1.229,1.139
5.39,14.231,0.683,-4.217,1.621,1.502
4.84,22.92,-4.271,-2.756,0.303,1.54
1.995,25.78,-10.666,-0.787,-1.923,0.12
-2.435,9.83,-10.671,1.089,-2.841,-1.236
-4.792,5.6,-7.945,1.908,-3.068,-1.203
-7.896,0.887,-4.449,2.53,-3.114,-1.223
-6.075,-3.845,-1.694,2.63,-1.966,-1.014
-4.391,-7.952,0.331,2.766,-1.406,-0.639
-2.689,-10.898,1.08,2.582,-0.618,-0.245
-2.036,-13.2,0.79,2.215,-0.042,-0.083
