ax,ay,az,gx,gy,gz
-0.052,-16.684,-0.286,-0.596,0.894,-0.391
-0.578,-21.831,1.038,-1.426,0.979,-1.034
-2.937,-23.658,2.502,-2.772,2.224,-0.653
-6.919,-5.948,6.361,-4.448,3.755,0.59
2.063,1.228,11.148,-3.785,2.74,1.613
2.459,12.668,12.074,-3.025,0.87,0.807
0.836,22.345,10.107,-1.76,-1.056,0.457
-0.262,24.965,10.367,0.362,-4.195,-0.886
2.093,4.096,5.244,2.865,-6.012,-2.44
-7.398,-3.865,-0.404,3.042,-4.582,-3.434
-7.971,-11.089,-2.022,3.027,-1.745,-2.347
-5.303,-15.731,-1.136,2.649,0.285,-1.463
-2.006,-15.822,-2.85,2.032,1.883,-0.42
-1.05,-11.85,-1.044,1.464,2.084,0.118
-1.134,-8.344,-0.541,0.917,1.43,0.482
