ax,ay,az,gx,gy,gz
-4.943,-12.985,-1.363,-1.232,0.189,-0.478
-3.233,-17.958,-1.394,-1.852,0.903,-0.932
-2.571,-20.52,-0.496,-2.158,1.723,-0.936
-0.746,-18.879,1.051,-2.873,3.493,0.617
5.162,-0.453,1.96,-3.452,4.266,2.208
5.801,3.745,2.201,-2.572,3.286,2.37
6.023,15.774,1.01,-1.299,0.895,1.191
6.246,20.306,-1.095,-0.536,0.052,1.212
7.547,18.627,-3.198,0.736,-2.994,-0.58
0.413,1.433,-3.091,2.071,-5.523,-2.168
-2.9,-0.562,-2.246,2.169,-5.564,-1.978
-5.677,-8.648,-0.622,2.035,-3.705,-0.329
-5.918,-11.403,1.094,2.015,-3.583,-0.344
-8.893,-11.93,2.281,1.892,-2.138,-0.088
-7.228,-12.503,2.25,1.623,-0.259,-0.012
