ax,ay,az,gx,gy,gz
2.706,-20.748,5.046,-1.279,-1.309,-1.022
0.029,-20.95,5.02,-2.515,-0.509,-0.409
-2.87,-9.798,6.427,-4.234,1.462,1.246
-0.018,0.94,4.45,-4.272,3.586,2.007
3.533,9.136,6.173,-3.845,3.02,1.97
6.01,19.614,2.356,-2.997,1.545,1.803
6.261,24.736,3.041,-1.076,-1.103,0.151
4.084,14.389,2.057,1.638,-4.595,-1.889
-2.002,2.169,3.738,2.552,-5.939,-2.693
-5.504,-4.064,0.161,3.117,-3.967,-2.157
-5.689,-12.455,3.385,3.564,-1.806,-1.807
-2.043,-17.897,2.681,2.927,0.098,-0.729
2.315,-18.893,1.915,1.962,1.658,-0.363
4.899,-16.456,1.324,1.165,1.303,-0.248
4.555,-17.443,2.29,0.387,0.184,-0.8
