ax,ay,az,gx,gy,gz
-1.302,-14.42,-6.602,-1.597,1.387,-1.007
-0.613,-14.338,-4.897,-2.04,1.723,-1.103
1.004,-10.977,-1.998,-2.812,2.344,-0.194
5.921,6.824,2.331,-3.98,2.299,1.365
7.907,13.762,2.82,-3.624,0.38,2.406
5.111,15.875,0.405,-3.004,-1.602,1.749
4.255,21.466,-0.57,-2.425,-0.687,1.197
5.13,23.64,-1.59,-0.883,-1.06,-0.209
1.647,9.714,-5.241,0.978,-2.082,-2.121
-1.713,5.791,-7.099,1.328,-1.498,-3.153
-0.167,5.568,-6.683,1.501,0.042,-2.307
0.821,0.287,-7.305,1.964,-1.32,-2.019
-0.922,-3.916,-7.345,1.84,-2.072,-1.709
-1.618,-6.055,-7.052,1.82,-1.618,-1.168
0.252,-7.854,-6.489,1.742,-0.752,-0.587
