ax,ay,az,gx,gy,gz
0.307,-16.779,-0.769,-1.246,1.496,-1.0
2.127,-19.067,-0.883,-1.574,1.756,-0.789
2.107,-17.807,-0.473,-1.803,2.379,0.492
4.088,-5.277,-0.466,-3.306,3.491,2.442
2.236,2.634,0.193,-2.414,1.999,2.862
0.147,9.294,-2.443,-1.816,1.263,2.178
-1.766,18.564,-2.813,-0.905,0.806,1.183
-0.141,19.716,-4.114,-0.132,-1.299,-0.588
-4.873,8.258,-2.413,1.853,-4.377,-3.101
-4.909,1.185,-2.59,1.395,-3.709,-3.505
-5.12,-3.516,-0.804,1.502,-3.783,-2.723
-4.303,-11.568,-0.667,1.313,-3.468,-1.856
-4.802,-14.249,1.001,1.221,-1.43,-1.05
-2.294,-14.633,0.374,1.156,0.37,-0.151
-0.921,-13.907,0.733,1.163,0.835,0.231
