ax,ay,az,gx,gy,gz
2.354,-16.218,3.906,-0.853,-2.784,-0.797
1.131,-20.235,6.012,-1.473,-3.335,-1.335
-0.957,-22.135,7.575,-2.08,-2.816,-1.334
-4.569,-18.587,6.633,-3.223,-0.617,0.029
-4.023,1.135,3.937,-4.711,1.768,0.743
4.178,11.175,5.56,-3.739,3.205,1.284
4.119,19.181,2.35,-3.098,2.219,1.448
3.535,25.487,-2.01,-2.312,0.912,1.323
3.819,24.59,-2.034,-0.431,-1.737,0.09
-0.247,6.815,-0.562,2.214,-4.291,-0.39
-11.009,-1.127,-2.947,2.762,-4.577,-0.547
-9.918,-6.609,-2.105,3.296,-2.641,-0.303
-7.607,-12.576,1.05,3.617,-1.139,-0.281
-4.359,-14.78,0.391,3.178,-0.192,-0.484
-1.914,-14.9,0.176,2.427,1.128,-0.493
