ax,ay,az,gx,gy,gz
-4.274,-7.588,-0.159,-2.398,-0.131,-0.2
-4.477,-4.234,-1.672,-2.136,0.509,0.87
-3.566,0.284,-3.26,-1.909,0.652,2.038
-4.484,4.697,-6.132,-1.402,1.567,2.809
-0.603,6.135,-7.49,-1.067,1.678,2.722
-0.509,7.339,-9.347,-0.741,1.307,2.244
1.477,7.05,-10.463,-0.434,1.119,1.453
1.927,5.54,-11.205,-0.024,0.87,0.271
3.545,4.191,-10.379,0.034,-0.146,-0.893
0.495,5.277,-10.08,0.217,-0.639,-1.575
0.695,5.781,-8.951,0.401,-0.662,-2.021
-1.226,5.399,-7.847,0.617,-1.385,-2.358
-2.499,4.244,-6.583,0.838,-1.422,-2.356
-3.171,2.172,-5.364,1.116,-1.389,-1.944
-3.704,-0.998,-4.344,1.414,-1.225,-1.184
