ax,ay,az,gx,gy,gz
2.187,-15.882,-4.47,-1.246,1.412,-0.173
2.214,-16.333,-4.027,-1.804,1.456,0.246
2.207,-14.127,-2.849,-2.589,1.994,1.139
5.138,2.618,0.399,-3.716,1.905,2.476
3.074,8.89,-0.603,-3.319,0.551,3.032
2.668,12.507,-2.542,-2.82,0.796,2.254
3.846,17.68,-3.5,-1.788,0.489,1.191
4.133,19.473,-4.862,-0.366,-0.696,-0.279
0.44,8.113,-7.917,1.438,-1.426,-2.017
0.927,4.755,-7.881,1.737,-0.909,-2.815
-0.644,4.141,-7.472,1.999,-1.538,-2.307
-2.313,-0.796,-7.577,1.921,-1.548,-1.791
-3.197,-4.094,-7.336,1.735,-1.277,-1.353
-2.898,-6.808,-6.851,1.647,-0.796,-0.863
-1.287,-8.279,-5.745,1.471,-0.384,-0.463
