ax,ay,az,gx,gy,gz
-0.439,-16.372,1.347,-0.564,-0.67,-0.691
-2.059,-23.034,3.046,-1.415,-1.153,-1.821
-4.969,-26.395,7.301,-3.084,0.311,-2.135
-3.985,-8.112,4.444,-4.817,2.185,-1.251
-3.534,3.567,5.122,-4.069,1.082,-1.249
-3.861,12.272,0.335,-3.537,1.011,-1.117
-1.584,19.488,-3.57,-2.483,0.807,-0.198
-0.266,23.282,-9.271,-0.375,-1.24,0.262
-2.821,5.712,-7.465,1.956,-2.862,-0.098
-4.81,-4.827,-8.11,2.143,-1.364,0.57
-5.041,-9.556,-4.371,2.677,-0.648,1.302
-5.443,-11.133,-2.104,2.895,0.255,1.48
-3.126,-12.582,-0.308,2.72,0.898,1.265
-1.316,-12.529,0.635,2.287,0.639,0.626
0.144,-11.638,1.118,1.628,0.184,0.055
