ax,ay,az,gx,gy,gz
-3.251,-10.182,1.542,-2.38,-1.199,-0.658
-3.546,-7.004,0.362,-2.313,-0.703,0.63
-4.122,-0.362,-1.548,-2.055,-0.014,2.137
-3.832,4.863,-4.061,-1.555,1.316,3.069
-1.397,6.731,-6.027,-1.189,1.244,2.953
-0.41,8.608,-8.557,-0.875,1.73,2.382
2.156,9.026,-10.119,-0.481,1.541,1.691
3.062,5.974,-11.064,-0.214,0.962,0.383
3.76,4.527,-10.94,-0.149,0.104,-0.927
2.143,5.939,-10.632,-0.012,0.044,-1.564
1.259,6.035,-9.105,0.153,-0.891,-1.958
-1.429,5.995,-8.107,0.352,-1.303,-2.396
-2.204,4.877,-6.712,0.66,-1.354,-2.399
-3.612,2.66,-5.621,1.123,-1.56,-1.863
-4.477,-1.182,-4.361,1.612,-1.21,-0.945
