ax,ay,az,gx,gy,gz
-2.747,-14.593,4.27,-2.769,-1.732,-1.63
-3.567,-11.309,3.222,-2.829,-1.215,-0.451
-3.96,-4.422,0.763,-2.607,-0.323,1.342
-4.798,4.184,-2.659,-2.027,0.796,2.942
-1.937,7.194,-4.693,-1.575,1.287,2.965
-1.245,9.907,-7.629,-1.13,1.517,2.459
1.747,10.744,-9.356,-0.697,1.438,1.646
2.472,8.627,-10.288,-0.346,0.734,0.055
3.704,5.491,-9.934,-0.221,-0.295,-1.606
0.543,6.451,-9.912,-0.015,-0.878,-2.053
-0.139,6.314,-8.473,0.208,-1.303,-2.299
-3.236,5.286,-7.172,0.529,-1.867,-2.456
-3.885,3.385,-5.458,1.015,-1.972,-2.124
-4.927,-0.289,-4.097,1.64,-2.021,-1.297
-6.104,-3.655,-2.638,2.509,-1.545,-0.397
