ax,ay,az,gx,gy,gz
4.745,1.18,-8.856,-0.468,-0.221,0.802
4.821,1.126,-8.789,-0.524,-0.276,0.837
4.755,1.048,-8.715,-0.61,-0.34,0.876
4.846,1.133,-8.673,-0.663,-0.402,0.922
4.599,1.407,-8.463,-0.686,-0.501,1.004
4.409,1.5,-8.559,-0.71,-0.382,1.138
4.196,1.617,-8.604,-0.707,-0.294,1.224
4.227,1.749,-8.861,-0.665,-0.197,1.275
3.8,1.681,-8.92,-0.636,-0.109,1.304
3.96,1.383,-9.293,-0.626,0.132,1.306
4.076,1.292,-9.241,-0.6,0.126,1.243
4.278,1.145,-9.36,-0.577,0.162,1.219
4.407,1.072,-9.225,-0.555,0.177,1.228
4.87,0.97,-9.385,-0.536,0.26,1.265
5.179,1.067,-9.344,-0.506,0.256,1.291
