ax,ay,az,gx,gy,gz
7.07,-7.521,-3.101,-0.494,-0.045,-0.73
7.3,-7.289,-3.166,-0.503,-0.11,-0.761
7.556,-7.158,-3.155,-0.507,-0.208,-0.774
7.781,-6.905,-3.198,-0.517,-0.261,-0.781
8.119,-6.727,-3.288,-0.524,-0.287,-0.754
8.38,-6.478,-3.374,-0.52,-0.337,-0.69
8.543,-6.178,-3.57,-0.506,-0.375,-0.597
8.578,-5.728,-3.783,-0.497,-0.396,-0.497
8.429,-5.32,-4.115,-0.499,-0.348,-0.439
8.489,-5.013,-4.419,-0.49,-0.295,-0.426
8.605,-4.754,-4.759,-0.479,-0.338,-0.431
8.694,-4.571,-5.052,-0.436,-0.37,-0.422
8.792,-4.466,-5.307,-0.356,-0.388,-0.393
8.933,-4.433,-5.544,-0.249,-0.448,-0.329
8.892,-4.427,-5.668,-0.125,-0.51,-0.237
