ax,ay,az,gx,gy,gz
5.651,9.5,-1.29,-0.028,1.639,0.03
5.665,9.87,-1.39,0.086,1.609,0.48
5.493,9.606,-1.296,0.192,1.49,0.826
5.263,9.616,-1.296,0.204,1.235,1.085
4.875,9.993,-1.386,0.209,0.964,1.234
4.629,9.826,-1.525,0.194,0.606,1.253
4.163,9.259,-1.661,0.203,0.38,1.116
3.841,8.791,-1.797,0.232,0.297,0.754
3.579,8.718,-1.851,0.354,0.488,0.211
3.814,8.843,-1.801,0.527,0.919,-0.487
3.993,8.908,-1.509,0.746,1.551,-1.111
4.412,9.109,-1.202,0.881,2.089,-1.499
4.965,9.724,-1.025,0.933,2.344,-1.597
5.345,9.782,-0.963,0.895,2.257,-1.432
5.445,9.449,-1.207,0.785,2.052,-0.989
