ax,ay,az,gx,gy,gz
11.667,2.32,0.136,-0.166,-0.089,0.283
11.251,2.153,0.256,0.104,0.291,0.37
11.452,1.981,0.586,0.213,0.551,0.385
11.585,1.909,0.829,0.133,0.429,0.364
11.373,1.837,0.874,-0.082,0.244,0.336
11.208,1.754,0.887,-0.373,0.131,0.281
11.34,1.814,0.951,-0.679,-0.032,0.201
11.26,1.931,0.902,-0.941,-0.201,0.141
10.872,1.896,0.753,-1.145,-0.162,0.13
10.708,1.826,0.659,-1.31,-0.058,0.13
10.746,1.893,0.567,-1.452,0.028,0.116
11.155,2.164,0.401,-1.591,0.114,0.126
11.435,2.431,0.078,-1.778,0.161,0.139
11.811,2.716,-1.155,-2.001,0.081,0.109
11.829,2.894,-1.746,-2.234,-0.048,0.05
