ax,ay,az,gx,gy,gz
9.538,1.215,5.759,0.668,-0.657,-0.234
9.224,1.702,5.391,0.776,-0.642,-0.154
9.653,2.01,5.211,0.901,-0.451,-0.104
9.367,2.351,4.998,1.002,-0.456,-0.14
9.889,2.565,4.898,1.044,-0.317,-0.214
9.929,2.784,4.814,1.007,-0.299,-0.29
10.331,2.871,4.73,0.946,-0.224,-0.3
10.408,2.979,4.564,0.876,-0.119,-0.247
10.681,3.062,4.549,0.804,-0.032,-0.119
10.559,3.158,4.375,0.725,0.044,0.039
10.552,3.097,4.218,0.647,0.075,0.179
10.49,3.141,3.991,0.582,0.02,0.273
10.114,3.116,3.741,0.521,-0.131,0.26
9.721,3.125,3.256,0.521,-0.199,0.16
9.457,3.067,2.859,0.641,-0.181,-0.031
