ax,ay,az,gx,gy,gz
4.45,-7.573,-4.908,-0.203,-0.026,0.215
3.487,-7.634,-4.544,-0.204,-0.029,0.192
2.507,-7.87,-4.091,-0.189,0.09,0.087
1.927,-8.285,-3.664,-0.188,0.18,-0.087
1.774,-8.649,-3.399,-0.198,0.189,-0.275
2.33,-8.965,-3.36,-0.201,0.138,-0.435
3.237,-9.202,-3.63,-0.234,-0.047,-0.513
4.122,-9.156,-4.206,-0.277,-0.155,-0.466
5.075,-8.819,-4.745,-0.294,-0.165,-0.3
5.792,-8.312,-5.138,-0.289,-0.229,-0.075
5.666,-7.78,-5.29,-0.272,-0.244,0.13
5.116,-7.353,-5.258,-0.223,-0.053,0.262
4.441,-7.28,-4.898,-0.186,0.034,0.299
3.381,-7.469,-4.46,-0.177,0.031,0.232
2.424,-7.86,-3.989,-0.168,0.148,0.086
