ax,ay,az,gx,gy,gz
6.464,-6.902,-4.683,0.384,-0.122,-0.343
6.439,-6.551,-3.83,0.553,-0.092,-0.31
5.993,-6.644,-3.125,0.634,-0.151,-0.32
5.48,-7.201,-2.653,0.664,-0.022,-0.415
5.567,-7.984,-2.408,0.642,0.044,-0.487
5.516,-8.554,-2.195,0.55,-0.07,-0.458
5.276,-8.851,-1.987,0.442,-0.2,-0.282
4.921,-8.933,-1.649,0.373,-0.165,-0.074
4.852,-8.999,-1.425,0.359,-0.042,0.142
4.827,-9.065,-1.246,0.366,0.018,0.309
4.904,-9.121,-1.204,0.368,0.046,0.402
4.888,-9.329,-1.127,0.363,0.093,0.381
5.094,-9.551,-0.884,0.339,0.154,0.288
5.284,-9.717,-0.604,0.266,0.205,0.154
5.273,-9.806,-0.286,0.087,0.196,0.067
