ax,ay,az,gx,gy,gz
-0.235,-9.294,-2.357,-0.267,0.129,-0.149
-0.184,-9.315,-2.321,-0.294,0.197,-0.094
-0.112,-9.246,-2.448,-0.339,0.291,-0.056
0.102,-9.089,-2.608,-0.402,0.326,-0.044
0.293,-8.791,-2.906,-0.518,0.345,-0.067
0.5,-8.782,-3.345,-0.631,0.336,-0.108
0.723,-8.834,-3.883,-0.69,0.175,-0.13
0.64,-8.889,-4.278,-0.68,-0.019,-0.137
0.564,-8.969,-4.672,-0.575,-0.012,-0.118
0.635,-9.132,-4.839,-0.412,-0.051,-0.057
0.539,-8.903,-4.787,-0.28,-0.088,0.033
0.358,-8.55,-4.582,-0.224,0.08,0.083
0.5,-8.271,-4.494,-0.23,0.221,0.08
0.582,-8.039,-4.493,-0.308,0.085,0.024
0.459,-7.826,-4.65,-0.388,-0.076,-0.068
