ax,ay,az,gx,gy,gz
0.481,-7.557,-5.388,-0.163,-1.3,-0.92
0.608,-7.733,-5.254,-0.212,-1.331,-1.038
0.623,-7.884,-5.229,-0.305,-1.499,-1.108
0.349,-8.083,-5.112,-0.388,-1.393,-1.117
0.711,-8.361,-4.86,-0.445,-1.21,-1.093
0.75,-8.545,-4.834,-0.521,-1.272,-1.045
0.604,-8.787,-4.953,-0.603,-1.119,-1.016
0.571,-8.725,-5.217,-0.685,-0.902,-0.894
1.006,-8.637,-5.347,-0.764,-0.77,-0.754
1.097,-8.058,-5.902,-0.77,-0.792,-0.627
1.233,-7.462,-6.083,-0.678,-0.573,-0.484
1.441,-7.025,-6.279,-0.536,-0.456,-0.35
1.485,-6.884,-6.272,-0.413,-0.31,-0.332
1.331,-6.72,-6.737,-0.265,-0.211,-0.301
0.854,-6.88,-6.507,-0.161,0.091,-0.248
