ax,ay,az,gx,gy,gz
5.766,-8.905,-3.48,-0.094,-0.305,0.041
5.813,-8.283,-3.064,-0.08,-0.461,0.097
5.667,-7.734,-2.606,-0.056,-0.571,0.089
5.352,-7.441,-2.264,-0.001,-0.571,0.01
5.027,-7.556,-1.985,0.065,-0.491,-0.117
4.755,-8.006,-1.759,0.117,-0.373,-0.239
4.503,-8.704,-1.595,0.14,-0.223,-0.335
4.48,-9.532,-1.461,0.109,-0.095,-0.376
4.553,-10.218,-1.357,0.02,0.001,-0.346
4.852,-10.547,-1.272,-0.115,0.036,-0.246
5.154,-10.385,-1.228,-0.255,0.029,-0.102
5.444,-9.841,-1.213,-0.376,0.01,0.053
5.583,-9.042,-1.303,-0.467,0.004,0.179
5.614,-8.265,-1.435,-0.521,0.026,0.239
5.507,-7.671,-1.663,-0.537,0.12,0.229
