ax,ay,az,gx,gy,gz
5.391,-9.577,-4.522,-0.226,0.152,-0.452
6.263,-9.204,-4.499,-0.238,-0.002,-0.172
6.714,-8.454,-4.307,-0.24,-0.19,0.137
6.563,-7.627,-4.025,-0.218,-0.292,0.37
6.103,-7.022,-3.725,-0.167,-0.29,0.458
5.509,-6.696,-3.513,-0.136,-0.299,0.39
4.722,-6.697,-3.478,-0.131,-0.256,0.217
3.972,-7.041,-3.532,-0.136,-0.129,-0.017
3.529,-7.624,-3.649,-0.139,-0.013,-0.275
3.557,-8.234,-4.079,-0.134,0.031,-0.511
4.015,-8.839,-4.56,-0.097,0.023,-0.663
4.977,-9.162,-4.92,0.001,-0.096,-0.694
5.791,-9.133,-5.094,0.107,-0.36,-0.604
6.436,-8.781,-5.018,0.228,-0.632,-0.409
6.721,-8.276,-4.494,0.342,-0.833,-0.167
