ax,ay,az,gx,gy,gz
-0.189,-9.055,-3.081,-0.281,-0.099,-0.054
-0.243,-8.958,-3.147,-0.32,-0.173,-0.117
-0.276,-8.927,-3.06,-0.329,-0.193,-0.176
-0.344,-9.05,-2.85,-0.317,-0.14,-0.204
-0.324,-9.203,-2.576,-0.284,-0.006,-0.193
-0.235,-9.294,-2.357,-0.267,0.129,-0.149
-0.184,-9.315,-2.321,-0.294,0.197,-0.094
-0.112,-9.246,-2.448,-0.339,0.291,-0.056
0.102,-9.089,-2.608,-0.402,0.326,-0.044
0.293,-8.791,-2.906,-0.518,0.345,-0.067
0.5,-8.782,-3.345,-0.631,0.336,-0.108
0.723,-8.834,-3.883,-0.69,0.175,-0.13
0.64,-8.889,-4.278,-0.68,-0.019,-0.137
0.564,-8.969,-4.672,-0.575,-0.012,-0.118
0.635,-9.132,-4.839,-0.412,-0.051,-0.057
