ax,ay,az,gx,gy,gz
4.147,-5.645,-7.309,-0.025,-0.24,-0.372
3.937,-5.585,-7.362,-0.009,-0.34,-0.388
3.634,-5.585,-7.489,-0.055,-0.367,-0.363
3.092,-5.7,-7.426,-0.139,-0.403,-0.369
2.651,-5.729,-7.581,-0.228,-0.309,-0.37
2.418,-5.779,-7.125,-0.353,-0.202,-0.353
2.221,-5.684,-7.053,-0.394,-0.092,-0.27
2.17,-5.748,-6.873,-0.4,-0.032,-0.218
2.467,-5.89,-6.953,-0.365,0.051,-0.169
2.629,-5.999,-7.077,-0.352,0.169,-0.101
2.656,-6.062,-7.551,-0.252,0.268,0.025
2.783,-6.457,-7.193,-0.183,0.215,0.113
3.267,-6.668,-7.421,-0.12,0.286,0.155
3.333,-6.787,-7.519,-0.091,0.352,0.195
3.864,-6.671,-7.597,-0.068,0.348,0.209
