ax,ay,az,gx,gy,gz
3.269,-8.275,-4.245,-0.036,-0.062,0.519
2.806,-8.146,-4.182,0.078,-0.043,0.552
2.404,-8.106,-3.989,0.163,0.095,0.526
2.242,-8.009,-3.678,0.217,0.234,0.41
2.148,-7.979,-3.407,0.224,0.405,0.209
2.419,-8.053,-3.238,0.211,0.6,-0.042
3.228,-8.411,-3.22,0.198,0.599,-0.25
4.001,-9.165,-3.345,0.201,0.399,-0.345
4.616,-9.95,-3.564,0.191,0.155,-0.265
4.931,-10.361,-3.608,0.149,-0.071,-0.049
4.994,-10.406,-3.468,0.077,-0.324,0.22
4.449,-10.064,-3.153,-0.033,-0.505,0.418
3.812,-9.284,-2.821,-0.131,-0.542,0.501
3.077,-8.822,-2.436,-0.18,-0.558,0.473
2.395,-8.773,-2.016,-0.151,-0.569,0.415
