ax,ay,az,gx,gy,gz
11.063,0.353,3.325,-0.058,-0.225,-1.465
10.925,1.1,3.029,-0.136,-0.404,-1.553
10.369,2.078,2.7,-0.246,-0.432,-1.605
10.132,2.609,2.337,-0.367,-0.461,-1.552
9.857,3.554,2.188,-0.48,-0.551,-1.447
9.956,4.785,2.213,-0.51,-0.442,-1.301
10.03,5.606,2.209,-0.47,-0.23,-1.133
10.393,6.002,2.348,-0.448,-0.173,-0.984
10.267,6.243,2.275,-0.443,-0.369,-0.883
9.95,6.339,2.21,-0.425,-0.382,-0.833
9.625,6.255,2.16,-0.383,-0.458,-0.852
9.293,6.309,2.067,-0.39,-0.536,-0.876
9.107,6.314,1.739,-0.383,-0.713,-0.875
8.862,6.539,1.481,-0.359,-0.861,-0.876
8.803,6.992,1.214,-0.3,-1.051,-0.876
