ax,ay,az,gx,gy,gz
5.066,8.007,-0.565,-0.709,-0.707,0.474
5.157,7.921,-0.481,-0.987,-1.285,0.18
5.285,7.962,-0.551,-1.218,-1.776,-0.053
5.086,8.457,-0.743,-1.348,-1.898,-0.199
5.028,9.106,-1.357,-1.362,-1.899,-0.261
4.171,9.435,-2.307,-1.245,-2.084,-0.322
2.814,9.77,-3.138,-1.032,-1.83,-0.368
2.74,10.406,-3.679,-0.74,-1.418,-0.269
2.345,10.886,-3.923,-0.309,-0.793,-0.049
2.157,10.56,-3.341,0.13,0.036,0.301
2.92,10.361,-2.423,0.466,1.037,0.816
4.266,10.453,-1.733,0.715,1.587,1.295
4.561,10.374,-1.335,0.902,1.773,1.472
4.736,9.756,-1.116,0.968,1.616,1.436
4.661,9.37,-1.244,0.941,1.276,1.233
