ax,ay,az,gx,gy,gz
7.067,-9.184,0.722,0.229,-1.015,-0.179
7.348,-9.009,0.481,-0.002,-1.258,-0.017
7.299,-8.619,0.03,-0.286,-1.618,0.174
6.804,-8.179,-0.798,-0.535,-1.877,0.286
6.155,-7.791,-1.796,-0.656,-1.713,0.343
5.615,-7.483,-2.611,-0.704,-1.375,0.385
4.984,-7.331,-3.219,-0.674,-0.968,0.39
4.677,-7.382,-3.646,-0.536,-0.465,0.336
4.762,-7.571,-3.972,-0.375,-0.086,0.272
4.833,-7.769,-4.308,-0.292,-0.209,0.158
4.524,-8.059,-4.854,-0.236,-0.392,0.016
4.852,-8.415,-5.459,-0.163,-0.294,-0.215
5.593,-8.46,-5.984,-0.081,-0.304,-0.382
6.114,-8.003,-5.944,0.016,-0.466,-0.413
6.193,-7.36,-5.435,0.175,-0.358,-0.367
