ax,ay,az,gx,gy,gz
8.856,6.492,2.951,-0.069,-0.317,-0.175
8.604,6.431,2.9,-0.003,-0.329,-0.137
8.416,6.593,2.819,0.081,-0.409,-0.079
8.131,6.792,2.728,0.187,-0.398,-0.022
7.991,6.886,2.574,0.3,-0.471,-0.03
7.841,6.635,2.169,0.346,-0.357,0.008
8.237,6.799,1.716,0.375,-0.303,0.088
8.485,7.127,1.261,0.391,-0.173,0.053
8.731,6.828,0.688,0.333,-0.174,-0.02
9.019,6.614,0.273,0.221,-0.216,-0.038
9.084,6.718,0.221,0.074,-0.215,-0.029
9.103,6.462,0.202,-0.112,-0.295,-0.02
8.663,6.022,0.015,-0.289,-0.289,0.04
8.748,6.178,0.074,-0.417,-0.148,0.142
8.68,6.261,0.164,-0.55,-0.032,0.221
