ax,ay,az,gx,gy,gz
11.459,-2.647,-1.825,-1.18,0.377,-1.016
11.558,-1.926,-1.724,-1.273,0.138,-0.935
11.709,-1.435,-1.847,-1.379,-0.249,-0.755
11.385,-1.157,-1.949,-1.466,-0.577,-0.609
11.697,-0.8,-2.274,-1.491,-0.765,-0.538
11.43,-0.365,-2.588,-1.515,-1.031,-0.507
11.195,-0.126,-3.36,-1.527,-1.282,-0.455
10.5,0.153,-4.04,-1.514,-1.396,-0.47
10.536,0.567,-4.703,-1.434,-1.466,-0.499
9.925,1.033,-5.314,-1.372,-1.652,-0.523
9.959,1.487,-6.333,-1.254,-1.905,-0.482
9.297,2.085,-7.028,-1.058,-2.182,-0.407
8.72,2.734,-7.62,-0.791,-2.227,-0.359
8.066,3.305,-8.116,-0.468,-2.1,-0.304
7.541,3.644,-8.336,-0.106,-2.057,-0.219
