ax,ay,az,gx,gy,gz
11.282,2.041,0.014,-0.024,0.392,-0.763
11.982,1.927,-0.199,0.107,0.48,-0.695
12.929,2.037,-0.231,0.266,0.426,-0.559
12.997,2.064,-0.257,0.368,0.09,-0.339
12.483,2.048,-0.499,0.458,-0.094,-0.08
12.027,2.121,-0.547,0.528,-0.256,0.191
11.469,2.361,-0.389,0.579,-0.454,0.415
10.862,2.671,-0.437,0.598,-0.573,0.57
10.792,3.133,-0.612,0.643,-0.373,0.628
10.618,3.249,-0.583,0.632,-0.029,0.607
10.405,3.045,-0.748,0.514,0.307,0.486
10.29,2.699,-0.851,0.28,0.45,0.269
9.935,2.184,-0.84,-0.046,0.409,0.001
9.76,1.702,-0.865,-0.358,0.406,-0.252
10.17,1.517,-0.77,-0.608,0.211,-0.463
