ax,ay,az,gx,gy,gz
6.929,9.646,0.356,1.523,0.634,-1.757
6.636,9.983,-0.96,1.377,0.469,-1.767
6.367,10.201,-2.144,1.249,0.365,-1.715
6.105,10.389,-3.294,1.266,0.519,-1.599
5.884,10.388,-4.062,1.306,0.626,-1.35
6.19,10.012,-4.463,1.401,0.971,-1.018
6.075,9.691,-4.501,1.508,1.463,-0.618
7.08,8.996,-4.008,1.543,1.838,-0.147
7.692,8.354,-3.192,1.42,1.941,0.338
8.177,7.633,-2.508,1.166,2.179,0.774
8.506,7.088,-1.907,0.828,1.968,1.103
9.032,6.443,-1.385,0.412,1.646,1.337
8.951,6.101,-1.211,0.003,1.319,1.439
8.888,5.757,-1.08,-0.332,0.937,1.426
8.922,5.47,-0.953,-0.605,0.53,1.335
