ax,ay,az,gx,gy,gz
10.552,3.097,4.218,0.647,0.075,0.179
10.49,3.141,3.991,0.582,0.02,0.273
10.114,3.116,3.741,0.521,-0.131,0.26
9.721,3.125,3.256,0.521,-0.199,0.16
9.457,3.067,2.859,0.641,-0.181,-0.031
9.387,3.389,2.389,0.841,-0.25,-0.254
9.292,3.895,1.985,1.102,-0.135,-0.483
9.181,4.355,1.802,1.393,-0.056,-0.673
9.05,5.002,1.826,1.641,0.223,-0.847
8.903,5.801,2.19,1.814,0.524,-0.962
8.363,6.357,2.414,1.929,0.8,-1.075
8.141,6.94,2.784,1.94,0.926,-1.228
7.742,7.826,2.622,1.917,1.11,-1.395
7.573,8.409,2.222,1.801,0.985,-1.521
7.376,8.993,1.285,1.686,0.807,-1.657
