ax,ay,az,gx,gy,gz
3.441,-9.229,-2.733,-0.182,4.171,1.31
3.691,-8.65,-3.072,-0.658,3.322,0.964
4.239,-8.066,-4.191,-1.02,1.759,0.384
2.765,-7.68,-4.807,-1.329,0.45,-0.159
2.865,-7.441,-5.618,-1.727,-0.535,-0.7
1.39,-7.173,-6.73,-2.191,-1.306,-1.115
1.109,-6.675,-8.018,-2.666,-1.822,-1.359
0.303,-5.995,-9.112,-2.996,-2.097,-1.421
-0.166,-4.62,-10.186,-3.105,-2.021,-1.429
-1.056,-3.258,-10.814,-3.058,-1.946,-1.406
-1.529,-1.666,-11.151,-2.836,-1.888,-1.421
-2.144,-0.219,-11.072,-2.557,-1.654,-1.445
-2.6,0.841,-10.815,-2.276,-1.309,-1.497
-2.772,1.707,-10.337,-2.007,-1.009,-1.539
-2.782,2.472,-9.937,-1.751,-0.749,-1.536
