ax,ay,az,gx,gy,gz
2.12,-7.7,-3.52,-0.217,0.126,0.196
1.473,-7.935,-3.408,-0.255,0.164,0.01
0.902,-8.324,-3.344,-0.28,0.147,-0.195
0.699,-8.867,-3.409,-0.289,0.135,-0.356
1.012,-9.468,-3.56,-0.281,0.06,-0.434
1.757,-9.871,-3.828,-0.271,-0.126,-0.412
2.387,-9.774,-4.13,-0.254,-0.281,-0.296
2.96,-9.46,-4.38,-0.222,-0.263,-0.113
3.407,-8.968,-4.443,-0.191,-0.23,0.061
3.428,-8.397,-4.372,-0.172,-0.19,0.174
3.01,-7.984,-4.189,-0.154,-0.03,0.203
2.492,-7.908,-3.931,-0.168,0.129,0.147
1.834,-8.168,-3.727,-0.224,0.189,0.034
1.238,-8.541,-3.587,-0.28,0.23,-0.094
0.957,-8.951,-3.527,-0.315,0.223,-0.213
